1.03  5.15359943823 2.78  7.27627758622 6.0
1.04  5.22563105018 2.76  7.20316119447 -2.0
1.05  5.2969326228 2.844  7.13015726266 8.4
1.06  5.36750419132 2.828  7.05715685158 -1.6
1.07  5.43734472563 2.756  6.98405343121 -7.2
1.08  5.50645216247 2.776  6.91074368354 2.0
1.09  5.57482344523 2.824  6.83712827689 4.8
1.1  5.64245457128 2.772  6.76311260434 -5.2
1.11  5.70934064607 3.012  6.68860747906 24.0
1.12  5.77547594387 2.86  6.61352978031 -15.2
1.13  5.84085397431 2.868  6.53780304366 0.8
1.14  5.90546755421 2.9  6.46135799055 3.2
1.15  5.96930888414 2.992  6.38413299217 9.2
1.16  6.03236962878 2.884  6.30607446415 -10.8
1.17  6.09464100067 2.92  6.22713718879 3.6
1.18  6.15611384629 3.076  6.14728456288 15.6
1.19  6.21677873399 3.08  6.06648876983 0.399999999999
1.2  6.27662604275 2.944  5.98473087563 -13.6
1.21  6.33564605124 2.896  5.90200084943 -4.8
1.22  6.39382902634 3.096  5.81829750989 20.0
1.23  6.45116531034 3.128  5.73362839984 3.2
1.24  6.50764540626 3.096  5.64800959196 -3.2
1.25  6.56326006056 3.052  5.56146542954 -4.4
1.26  6.61800034262 2.924  5.47402820651 -12.8
1.27  6.67185772054 2.992  5.38573779187 6.8
1.28  6.72482413258 2.976  5.29664120387 -1.6
1.29  6.77689205398 3.096  5.20679213986 12.0
1.3  6.82805455866 3.02  5.116250468 -7.6
1.31  6.87830537553 3.08  5.025081687 6.0
1.32  6.92763893913 3.116  4.93335636055 3.6
1.33  6.97605043446 3.032  4.84114953276 -8.4
1.34  7.02353583577 3.24  4.748540131 20.8
1.35  7.07009193939 3.048  4.65561036237 -19.2
1.36  7.11571639049 3.024  4.5624451097 -2.4
1.37  7.16040770382 3.104  4.46913133279 8.0
1.38  7.20416527862 3.3  4.37575748015 19.6
1.39  7.24698940778 3.26  4.28241291606 -4.0
1.4  7.28888128145 3.164  4.18918736736 -9.6
1.41  7.32984298539 2.996  4.09617039391 -16.8
1.42  7.36987749425 3.164  4.00345088613 16.8
1.43  7.40898866018 3.172  3.91111659246 0.8
1.44  7.44718119697 3.132  3.81925367909 -4.0
1.45  7.48446066021 3.14  3.72794632392 0.8
1.46  7.52083342367 3.056  3.63727634602 -8.4
1.47  7.55630665238 3.156  3.54732287151 10.0
1.48  7.59088827275 3.08  3.4581620363 -7.6
1.49  7.62458694 3.08  3.36986672566 -1.59872115546e-12
1.5  7.65741200351 3.116  3.28250635039 3.6
1.51  7.68937347009 3.192  3.19614665869 7.6
1.52  7.72048196592 3.068  3.11084958287 -12.4
1.53  7.75074869712 3.116  3.0266731196 4.8
1.54  7.78018540954 3.272  2.94367124206 15.6
1.55  7.80880434796 3.116  2.86189384248 -15.6
1.56  7.836618215 3.124  2.78138670307 0.799999999999
1.57  7.86364012993 3.176  2.70219149348 5.2
1.58  7.88988358786 3.18  2.62434579264 0.400000000002
1.59  7.91536241919 3.164  2.54788313301 -1.6
1.6  7.94009074984 3.108  2.47283306506 -5.6
1.61  7.96408296224 3.168  2.39922123981 6.0
1.62  7.98735365731 3.224  2.32706950755 5.6
1.63  8.00991761761 3.184  2.25639603042 -4.0
1.64  8.03178977169 3.224  2.18721540722 4.0
1.65  8.05298515977 3.184  2.11953880822 -4.0
1.66  8.07351890095 3.268  2.05337411853 8.4
1.67  8.09340616183 3.228  1.98872608802 -4.0
1.68  8.1126621267 3.116  1.92559648641 -11.2
1.69  8.13130196932 3.208  1.86398426204 9.2
1.7  8.14934082635 3.2  1.80388570283 -0.800000000001
1.71  8.16679377233 3.236  1.74529459837 3.6
1.72  8.18367579635 3.188  1.6882024019 -4.8
1.73  8.20000178026 3.236  1.63259839123 4.8
1.74  8.21578647854 3.304  1.57846982761 6.8
1.75  8.23104449966 3.172  1.52580211194 -13.2
1.76  8.24579028903 3.208  1.47457893738 3.6
1.77  8.26003811341 3.228  1.42478243802 2.0
1.78  8.27380204674 3.204  1.37639333295 -2.4
1.79  8.28709595739 3.188  1.3293910653 -1.6
1.8  8.29993349676 3.212  1.28375393608 2.4
1.81  8.31232808908 3.212  1.23945923236 -3.5527136788e-13
1.82  8.32429292258 3.096  1.19648334973 -11.6
1.83  8.33584094166 3.296  1.15480190881 20.0
1.84  8.34698484032 3.128  1.11438986584 -16.8
1.85  8.35773705649 3.052  1.0752216172 -7.6
1.86  8.36810976747 3.152  1.03727109795 10.0
1.87  8.37811488622 3.22  1.00051187443 6.8
1.88  8.38776405853 3.108  0.964917230927 -11.2
1.89  8.39706866103 3.2  0.930460250697 9.2
1.9  8.40603979995 3.152  0.897113891263 -4.8
1.91  8.41468831049 3.34  0.864851054306 18.8
1.92  8.42302475699 3.184  0.833644650263 -15.6
1.93  8.43105943357 3.276  0.803467657818 9.2
1.94  8.43880236536 3.232  0.774293178505 -4.4
1.95  8.44626331022 3.288  0.746094486606 5.6
1.96  8.45345176097 3.276  0.718845074584 -1.2
1.97  8.46037694791 3.272  0.692518694238 -0.399999999999
1.98  8.46704784185 3.132  0.667089393816 -14.0
1.99  8.47347315736 3.172  0.642531551301 4.0
2.0  8.4796613564 3.204  0.618819904066 3.2
2.01  8.48562065215 3.184  0.595929575136 -2.0
2.02  8.49135901312 3.328  0.573836096245 14.4
2.03  8.4968841674 3.24  0.552515427897 -8.8
2.04  8.50220360716 3.196  0.531943976628 -4.4
2.05  8.50732459326 3.24  0.512098609659 4.4
2.06  8.51225415993 3.136  0.492956667118 -10.4
2.07  8.51699911965 3.216  0.474495972017 8.0
2.08  8.52156606803 3.304  0.456694838149 8.8
2.09  8.52596138879 3.204  0.439532076053 -10.0
2.1  8.53019125876 3.228  0.422986997234 2.4
2.11  8.53426165293 3.236  0.407039416735 0.800000000002
2.12  8.53817834947 3.204  0.391669654256 -3.2
2.13  8.54194693481 3.288  0.376858533897 8.4
2.14  8.54557280864 3.204  0.362587382691 -8.4
2.15  8.54906118892 3.384  0.348838028009 18.0
2.16  8.55241711686 3.272  0.335592793978 -11.2
2.17  8.55564546183 3.244  0.322834496988 -2.8
2.18  8.55875092623 3.236  0.310546440395 -0.8
2.19  8.56173805032 3.228  0.298712408511 -0.799999999999
2.2  8.56461121692 3.38  0.287316659957 15.2
2.21  8.56737465612 3.192  0.276343920467 -18.8
2.22  8.57003244987 3.296  0.265779375198 10.4
2.23  8.57258853648 3.152  0.255608660629 -14.4
2.24  8.57504671504 3.148  0.245817856105 -0.4
2.25  8.57741064979 3.248  0.236393475072 10.0
2.26  8.57968387435 3.248  0.227322456075 3.5527136788e-13
2.27  8.58186979589 3.296  0.218592153544 4.8
2.28  8.58397169917 3.176  0.210190328438 -12.0
2.29  8.58599275056 3.256  0.202105138755 8.0
2.3  8.58793600186 3.3  0.194325129974 4.4
2.31  8.58980439411 3.22  0.186839225449 -8.0
2.32  8.59160076128 3.212  0.179636716778 -0.799999999999
2.33  8.59332783382 3.252  0.172707254192 4.0
2.34  8.59498824219 3.316  0.166040836968 6.4
2.35  8.59658452023 3.212  0.15962780391 -10.4
2.36  8.59811910847 3.216  0.153458823892 0.4
2.37  8.59959435734 3.212  0.147524886512 -0.400000000001
2.38  8.60101253027 3.276  0.141817292834 6.4
2.39  8.60237580673 3.104  0.136327646273 -17.2
2.4  8.60368628516 3.38  0.131047843598 27.6
2.41  8.60494598583 3.36  0.125970066092 -2.0
2.42  8.60615685353 3.224  0.121086770858 -13.6
2.43  8.60732076036 3.264  0.116390682284 4.0
2.44  8.60843950819 3.232  0.11187478369 -3.2
2.45  8.60951483129 3.192  0.107532309132 -4.0
2.46  8.61054839864 3.224  0.10335673539 3.2
2.47  8.61154181638 3.228  0.0993417741359 0.400000000002
2.48  8.61249663002 3.176  0.0954813642888 -5.2
2.49  8.61341432667 3.16  0.0917696645427 -1.6
2.5  8.61429633713 3.196  0.0882010460991 3.6
2.51  8.61514403799 3.184  0.0847700855644 -1.2
2.52  8.61595875357 3.232  0.0814715580521 4.8
2.53  8.61674175787 3.136  0.078300430458 -9.6
2.54  8.61749427642 3.268  0.075251854927 13.2
2.55  8.61821748804 3.236  0.0723211624997 -3.2
2.56  8.61891252661 3.292  0.06950385694 5.6
2.57  8.6195804827 3.224  0.0667956087458 -6.8
2.58  8.62022240519 3.208  0.064192249328 -1.6
2.59  8.62083930285 3.312  0.061689765375 10.4
2.6  8.62143214578 3.348  0.0592842933798 3.6
2.61  8.62200186693 3.064  0.0569721143336 -28.4
2.62  8.62254936341 3.228  0.0547496485972 16.4
2.63  8.62307549792 3.228  0.0526134509169 1.7763568394e-13
2.64  8.62358109998 3.18  0.0505602056151 -4.8
2.65  8.6240669672 3.256  0.0485867219204 7.6
2.66  8.62453386649 3.268  0.0466899294626 1.2
2.67  8.62498253523 3.304  0.0448668739072 3.6
2.68  8.62541368236 3.296  0.0431147127362 -0.799999999998
2.69  8.62582798947 3.212  0.0414307111676 -8.4
2.7  8.62622611185 3.272  0.0398122382197 6.0
2.71  8.62660867948 3.352  0.0382567628932 8.0
2.72  8.62697629799 3.18  0.0367618505013 -17.2
2.73  8.62732954958 3.196  0.0353251591118 1.6
2.74  8.62766899394 3.212  0.0339444361153 1.6
2.75  8.62799516909 3.284  0.0326175149169 7.2
2.76  8.6283085922 3.248  0.0313423117397 -3.6
2.77  8.62860976043 3.084  0.0301168225345 -16.4
2.78  8.62889915163 3.244  0.0289391200141 16.0
2.79  8.62917722514 3.328  0.0278073507726 8.4
2.8  8.62944442246 3.128  0.0267197325226 -20.0
2.81  8.62970116798 3.216  0.0256745514253 8.8
2.82  8.62994786957 3.292  0.0246701595131 7.6
2.83  8.63018491929 3.3  0.023704972212 0.800000000002
2.84  8.63041269395 3.208  0.0227774659471 -9.2
2.85  8.63063155571 3.3  0.0218861758352 9.2
2.86  8.63084185265 3.128  0.0210296934704 -17.2
2.87  8.63104391929 3.168  0.0202066647759 4.0
2.88  8.63123807717 3.284  0.0194157879459 11.6
2.89  8.63142463529 3.18  0.0186558114592 -10.4
2.9  8.63160389061 3.344  0.017925532164 16.4
2.91  8.63177612854 3.248  0.0172237934347 -9.6
2.92  8.63194162338 3.192  0.0165494834 -5.6
2.93  8.63210063871 3.324  0.0159015332319 13.2
2.94  8.63225342787 3.276  0.0152789155006 -4.8
2.95  8.63240023429 3.16  0.0146806425892 -11.6
2.96  8.63254129194 3.028  0.0141057651724 -13.2
2.97  8.63267682565 3.2  0.0135533707436 17.2
2.98  8.63280705147 3.248  0.0130225822076 4.8
2.99  8.63293217704 3.236  0.012512556513 -1.2
